index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-country,B2B,fulfilled-by,Customer ID,Payment Method,Return Status,Product Rating,Customer Segment,Platform
102,408-7698765-2294756,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET277,SET277-KR-NP-XXL,Misc,XXL,B0983FZLXC,Unknown,1,INR,568.0,AMBARNATH,Unknown,Unknown,False,Merchant,CUST4840,Credit Card,Not Returned,3,New,Mobile
103,404-1856281-9996319,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0293,J0293-DR-S,Misc,S,B099NQ1SKZ,Unknown,1,INR,568.0,Unknown,Unknown,IN,False,Easy Ship,CUST2028,COD,Not Returned,5,New,App
104,406-5406738-7113145,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-L,Set,L,B08XQ8MCKP,Unknown,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST8385,COD,Not Returned,4,New,Mobile
105,405-5257740-5301158,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET154,SET154-KR-NP-XL,Set,XL,B082PXMCZ4,Unknown,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST1502,Credit Card,Not Returned,4,New,Web
106,405-5257740-5301158,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3439,Unknown,Misc,XL,B081X4KQ14,Unknown,1,INR,399.0,ROHTAK,HARYANA,IN,False,Merchant,CUST7910,COD,Not Returned,4,New,Web
107,405-2072502-4089911,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET291,Unknown,Set,XL,B099NJV9X7,Shipped,1,INR,568.0,Unknown,HARYANA,Unknown,False,Merchant,CUST7938,COD,Not Returned,3,New,Mobile
108,405-0882561-5952340,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET293,Unknown,Misc,M,B09K3LJWBB,Shipped,1,INR,568.0,Kolkata,Unknown,Unknown,False,Merchant,CUST5488,COD,Not Returned,5,New,Web
109,403-7266170-1163500,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3648,Unknown,Misc,M,B08ZH9GDTY,Unknown,1,INR,568.0,Unknown,MAHARASHTRA,IN,False,Easy Ship,CUST1206,COD,Not Returned,4,New,App
110,405-8114272-1687512,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET268,Unknown,Misc,L,B08XQ8MCKP,Shipped,1,INR,568.0,NEW DELHI,Unknown,Unknown,False,Merchant,CUST6134,COD,Not Returned,1,New,App
111,171-6138639-1478731,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3334,JNE3334-KR-M,kurta,M,B07S8WG31H,Unknown,1,INR,318.0,Unknown,TELANGANA,IN,False,Merchant,CUST6977,COD,Not Returned,2,New,Web
112,405-4059216-4541150,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET331,Unknown,Set,XS,B09NQ54RRT,Shipped,1,INR,568.0,Unknown,TELANGANA,Unknown,False,Merchant,CUST8721,COD,Not Returned,5,New,Web
113,405-1152015-7333945,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET265,Unknown,Set,S,B0983D6TGS,Shipped,1,INR,568.0,PATNA,Unknown,IN,False,Merchant,CUST8035,COD,Not Returned,3,New,App
114,406-0177436-6731556,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3718,Unknown,kurta,S,B099FC7FSQ,Shipped,1,INR,406.0,Unknown,Unknown,IN,False,Merchant,CUST2484,Credit Card,Not Returned,5,New,Web
115,406-0715107-8168308,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET397,Unknown,Misc,M,B09RKD6KWL,Unknown,1,INR,1186.0,Unknown,Unknown,Unknown,False,Merchant,CUST8858,Wallet,Not Returned,4,VIP,Mobile
116,403-0104882-7373900,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3861,Unknown,Western Dress,XXL,B09SDY9GXB,Unshipped,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST1863,COD,Not Returned,3,New,Web
117,403-0104882-7373900,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,J0335,Unknown,Western Dress,XL,B09831P2JC,Unshipped,1,INR,568.0,HIMMATNAGAR,Gujarat,Unknown,False,Merchant,CUST3790,Credit Card,Not Returned,2,New,Mobile
118,403-0104882-7373900,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,J0335,Unknown,Misc,XXL,B0982ZS9FG,Unknown,1,INR,568.0,Unknown,Gujarat,IN,False,Merchant,CUST8408,COD,Not Returned,5,New,Web
119,405-3002282-6797102,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE1525,Unknown,Misc,S,B0743FRDLK,Shipped,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST9755,COD,Not Returned,4,New,App
120,407-8466904-3461908,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3654,Unknown,Misc,XL,B09873BFC1,Unknown,1,INR,568.0,MUMBAI,MAHARASHTRA,Unknown,False,Merchant,CUST6116,COD,Returned,3,New,App
121,171-3305587-5364338,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3261,JNE3261-KR-S,Misc,S,B07R41PW8D,Unknown,1,INR,568.0,HYDERABAD,TELANGANA,IN,False,Merchant,CUST7019,COD,Not Returned,4,New,Mobile
122,406-8961316-8137943,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET324,Unknown,Set,S,B09NQ4CZ65,Unknown,1,INR,568.0,Unknown,ASSAM,Unknown,False,Easy Ship,CUST2757,Credit Card,Not Returned,4,New,Web
123,406-8961316-8137943,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET332,Unknown,Set,S,B09NQ33VW2,Shipped,1,INR,549.0,"GUWAHATI, KAMRUP (M)",Unknown,Unknown,False,Merchant,CUST8574,COD,Not Returned,1,Regular,Mobile
124,171-2813040-8296320,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET324,Unknown,Set,3XL,B09NQ51MPV,Unknown,1,INR,568.0,KOLAR,Unknown,Unknown,False,Merchant,CUST7374,COD,Not Returned,4,New,Mobile
125,408-9845791-1393151,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XS,Misc,XS,B09NQ4DD29,Shipped,1,INR,568.0,Unknown,PUNJAB,IN,False,Merchant,CUST7892,Credit Card,Not Returned,4,New,Web
126,402-4277204-2348328,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET280,Unknown,Set,S,B09CT26LGZ,Unknown,1,INR,790.0,Unknown,Unknown,Unknown,False,Merchant,CUST2678,COD,Not Returned,1,Regular,Web
127,171-3049339-2085136,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3618,Unknown,Misc,XXL,B091Q9J9QL,Shipped,1,INR,375.0,BONGAIGAON,Unknown,Unknown,False,Merchant,CUST4242,COD,Not Returned,5,New,App
128,405-9928526-2470747,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET304,Unknown,Misc,XS,B09K3LRR2T,Unknown,1,INR,568.0,HYDERABAD,Unknown,Unknown,False,Merchant,CUST5636,COD,Not Returned,5,New,App
129,405-4908072-0260360,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5032,Unknown,Misc,3XL,B08YZ2ZXT7,Shipped,1,INR,568.0,BENGALURU,KARNATAKA,Unknown,False,Easy Ship,CUST2059,COD,Not Returned,3,New,Web
130,406-3984186-5973150,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET110,SET110-KR-PP-XXL,Misc,XXL,B0822V61TT,Shipped,1,INR,788.0,Unknown,Unknown,IN,False,Merchant,CUST7668,COD,Not Returned,2,Regular,Web
131,171-8635309-7508346,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET324,Unknown,Misc,M,B09NQ4NM75,Unknown,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST4157,COD,Not Returned,4,New,App
132,171-0293372-4913973,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,SET269,SET269-KR-NP-XXXL,Set,3XL,B0983FSRFS,Unknown,0,INR,568.0,Unknown,KARNATAKA,IN,False,Merchant,CUST6915,COD,Not Returned,2,New,Web
133,402-8288606-4313118,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3794,Unknown,Misc,M,B09HMVWDN3,Unknown,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST3693,COD,Not Returned,5,New,Mobile
134,402-8746990-6412346,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3291,Unknown,Misc,XXL,B07R41RZV7,Shipped,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST4627,Credit Card,Not Returned,4,New,Web
135,402-0294212-5431551,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3440,Unknown,kurta,3XL,B09HMTKV2L,Unknown,1,INR,399.0,Unknown,Unknown,Unknown,False,Merchant,CUST6450,Credit Card,Not Returned,5,New,App
136,406-1530134-2105912,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-XXL,kurta,XXL,B07H7DZXJ5,Unknown,1,INR,568.0,BENGALURU,Unknown,Unknown,False,Merchant,CUST2663,Wallet,Not Returned,4,New,Mobile
137,403-5222550-4437140,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3261,Unknown,kurta,M,B07R5X3499,Unknown,1,INR,568.0,Unknown,TAMIL NADU,IN,False,Merchant,CUST6592,Wallet,Returned,3,New,Web
138,408-1482435-5202714,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET110,Unknown,Set,M,B0822TDMYH,Unknown,1,INR,788.0,Unknown,CHHATTISGARH,Unknown,False,Easy Ship,CUST8392,Wallet,Not Returned,4,Regular,Web
139,403-6442534-2769112,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,J0300,J0300-TP-XXXL,Misc,3XL,B099S7RDLZ,Unknown,0,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST2306,Credit Card,Not Returned,4,New,Web
140,408-3113070-0750756,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET324,Unknown,Set,M,B09NQ4NM75,Unknown,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST7776,Credit Card,Not Returned,5,New,App
141,404-7796841-1880317,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3810,JNE3810-KR-S,Misc,S,B09RKBYVXN,Shipped,1,INR,568.0,NEW DELHI,DELHI,IN,False,Merchant,CUST6864,COD,Not Returned,5,New,Web
142,405-2142542-0941949,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3461,JNE3461-KR-XL,Misc,XL,B08B3YPXKZ,Shipped,1,INR,568.0,Unknown,TELANGANA,Unknown,False,Merchant,CUST8526,Credit Card,Not Returned,4,New,Web
143,405-0286717-7761132,4/30/2022,Shipped,Amazon,Amazon.in,Standard,JNE3429,Unknown,kurta,XL,B0893DJ4TN,Unknown,1,INR,299.0,Unknown,TELANGANA,Unknown,False,Merchant,CUST9901,COD,Not Returned,3,New,Web
144,406-9021273-9221106,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3710,Unknown,Misc,S,B091SV9XW1,Unknown,1,INR,568.0,GUWAHATI,ASSAM,Unknown,False,Merchant,CUST6575,Credit Card,Not Returned,4,New,Web
145,404-5381335-4577925,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0113,J0113-TP-XS,Misc,XS,B08TZNX8NY,Unknown,1,INR,568.0,MYSORE,Unknown,Unknown,False,Merchant,CUST6530,COD,Not Returned,2,New,Mobile
146,171-0131752-2560336,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET355,Unknown,Misc,M,B09RKDPHFP,Shipped,1,INR,568.0,Unknown,UTTAR PRADESH,Unknown,False,Merchant,CUST5413,Credit Card,Not Returned,3,New,App
147,407-4235449-1353916,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0009,Unknown,Misc,S,B0894X8979,Shipped,1,INR,568.0,AMILA,UTTAR PRADESH,IN,False,Merchant,CUST4748,COD,Not Returned,3,New,Web
148,171-8061614-5688327,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0248,J0248-KR-DPT-XL,Set,XL,B09RKFS78Y,Shipped,1,INR,999.0,Unknown,Unknown,IN,False,Merchant,CUST1663,COD,Not Returned,1,Regular,Mobile
149,407-8248783-4261958,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3560,JNE3560-KR-XL,kurta,XL,B08PCSJ2M6,Unknown,1,INR,568.0,Unknown,CHHATTISGARH,Unknown,False,Merchant,CUST2998,COD,Not Returned,5,New,Web
150,404-6513062-3876305,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3373,Unknown,kurta,3XL,B082W7MZVQ,Unknown,1,INR,568.0,Unknown,TAMIL NADU,Unknown,False,Merchant,CUST8994,COD,Not Returned,2,New,App
151,406-7779874-9136347,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET398,Unknown,Misc,L,B09RP8WLNY,Shipped,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST2495,COD,Not Returned,4,New,Mobile
152,406-9638549-1733961,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,NW032,Unknown,Set,XXL,B0922SFWK1,Shipped,1,INR,568.0,BENGALURU,Unknown,Unknown,False,Merchant,CUST4304,COD,Not Returned,4,New,App
153,407-8801185-0134713,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET361,Unknown,Set,S,B09QJ4J6KJ,Unknown,1,INR,1126.0,bangalore,Unknown,Unknown,False,Merchant,CUST4763,COD,Not Returned,5,VIP,Web
154,171-3625443-6505905,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3797,Unknown,Western Dress,L,B09SDXFFQ1,Unknown,1,INR,725.0,Unknown,KERALA,Unknown,False,Merchant,CUST6232,COD,Not Returned,5,Regular,App
155,402-8078642-8565124,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3887,Unknown,kurta,XL,B09TZVXQ1J,Unknown,0,INR,568.0,Puri-2,ODISHA,Unknown,False,Merchant,CUST2853,Credit Card,Not Returned,5,New,Web
156,402-2820441-9623566,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3870,Unknown,Western Dress,XXL,B09RK61TZX,Shipped,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST7585,COD,Not Returned,4,New,Web
157,171-4312987-5366767,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XS,Set,XS,B09KXSVTDB,Unknown,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST2291,COD,Not Returned,5,New,Mobile
158,403-5189998-9343503,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,NW013,NW013-ST-SR-L,Set,L,B0928XJX1F,Shipped,1,INR,568.0,Unknown,TELANGANA,Unknown,False,Merchant,CUST4581,Wallet,Not Returned,1,New,Web
159,407-9863928-5979501,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2014,Unknown,kurta,XL,B077MM3LFJ,Unknown,1,INR,353.0,Unknown,Unknown,IN,False,Merchant,CUST8554,COD,Not Returned,4,New,App
160,171-4644162-9093116,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3612,JNE3612-KR-S,Misc,S,B091Q7G4PC,Shipped,1,INR,568.0,Unknown,UTTAR PRADESH,Unknown,False,Merchant,CUST8280,COD,Not Returned,5,New,Mobile
161,406-0974406-3179521,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,PJNE2100,PJNE2100-KR-N-6XL,kurta,6XL,B09LD3PMBT,Shipped,1,INR,458.0,Unknown,Unknown,Unknown,False,Merchant,CUST2636,COD,Not Returned,5,New,Web
162,402-0048138-1845122,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET398,Unknown,Set,3XL,B09RPJD74Z,Shipped,1,INR,568.0,Dimapur,NAGALAND,IN,False,Merchant,CUST4696,Credit Card,Not Returned,1,New,Web
163,407-6283946-7749133,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0006,J0006-SET-M,Misc,M,B0894WV6S6,Unknown,1,INR,568.0,Unknown,KARNATAKA,Unknown,False,Merchant,CUST1698,COD,Not Returned,4,New,Web
164,407-0542879-1795554,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,Unknown,Misc,S,B081WX4G4Q,Unknown,1,INR,568.0,Unknown,Unknown,IN,False,Easy Ship,CUST5737,COD,Not Returned,3,New,Mobile
165,406-0218328-1773963,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,PJNE2100,Unknown,kurta,6XL,B09LD3PMBT,Cancelled,0,INR,568.0,Unknown,TAMIL NADU,IN,False,Merchant,CUST1854,Credit Card,Not Returned,5,New,App
166,407-3742007-3242711,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3437,JNE3437-KR-S,kurta,S,B085HGB1GT,Shipped,1,INR,517.0,Unknown,Unknown,Unknown,False,Merchant,CUST9164,COD,Returned,5,Regular,Mobile
167,407-3742007-3242711,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3465,Unknown,kurta,S,B08BF4GQ9V,Unknown,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST6855,Credit Card,Not Returned,1,New,Mobile
168,405-3067317-3360344,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0373,J0373-KR-XXXL,kurta,3XL,B09KXQ3NHZ,Unknown,1,INR,599.0,GREATER NOIDA,UTTAR PRADESH,Unknown,False,Merchant,CUST8392,COD,Not Returned,5,Regular,Web
169,406-5648244-8317954,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0344,Unknown,Misc,3XL,B098731927,Unknown,1,INR,568.0,Unknown,DELHI,Unknown,False,Merchant,CUST7528,COD,Not Returned,3,New,App
170,171-3460653-0171519,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0118,J0118-TP-XXL,Misc,XXL,B08N4QTQHW,Shipped,1,INR,487.0,Unknown,HARYANA,Unknown,False,Merchant,CUST6249,Credit Card,Not Returned,5,New,App
171,404-5337874-2284337,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET200,Unknown,Set,XS,B08L92SN2W,Shipped,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST6172,COD,Not Returned,5,New,Web
172,405-2660443-4165145,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-M,Misc,M,B081WVMMCY,Shipped,1,INR,399.0,Unknown,Unknown,IN,False,Easy Ship,CUST2707,Credit Card,Not Returned,2,New,Web
173,402-3329522-2367566,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE1998,Unknown,Misc,XXL,B078NTPQHT,Shipped,1,INR,295.0,MUMBAI,Unknown,Unknown,False,Merchant,CUST6791,Wallet,Not Returned,4,New,Web
174,406-3078054-1755513,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,MEN5004,MEN5004-KR-XXXL,kurta,3XL,B08YZ2W99X,Unknown,1,INR,568.0,Unknown,UTTAR PRADESH,Unknown,False,Merchant,CUST6535,COD,Not Returned,3,New,App
175,171-4647176-6456305,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET345,Unknown,Misc,XXL,B09KXSQ73F,Shipped,1,INR,568.0,Unknown,MAHARASHTRA,Unknown,False,Merchant,CUST5931,Wallet,Not Returned,2,New,Web
176,408-5011528-8276347,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET291,Unknown,Misc,M,B099NK55YG,Unknown,1,INR,568.0,ALLAHABAD,Unknown,Unknown,False,Merchant,CUST4510,COD,Not Returned,5,New,Web
177,407-4097885-3129958,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3654,Unknown,Misc,L,B09B3GS5CM,Unknown,1,INR,387.0,VASAI VIRAR,Unknown,Unknown,False,Merchant,CUST1202,Credit Card,Not Returned,2,New,Mobile
178,171-1224053-5752314,4/30/2022,Cancelled,Merchant,Amazon.in,Standard,J0344,Unknown,Misc,L,B0986XYFFP,Unknown,0,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST5218,COD,Not Returned,4,New,Web
179,406-2849582-6531553,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0334,Unknown,Top,L,B0986XXHX7,Unknown,1,INR,568.0,BIJNOR,UTTAR PRADESH,IN,False,Merchant,CUST9958,COD,Not Returned,5,New,Web
180,407-5875767-6399551,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0230,Unknown,Misc,S,B08XNJ19QH,Unknown,1,INR,1112.0,Unknown,TELANGANA,Unknown,False,Merchant,CUST5389,COD,Not Returned,1,VIP,Mobile
181,171-6336729-6763536,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,SET345,Unknown,Set,M,B09KXV4BN8,Unknown,1,INR,626.0,Unknown,KARNATAKA,IN,False,Merchant,CUST3327,COD,Not Returned,4,Regular,Web
182,404-3907920-5281963,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE1233,JNE1233-BLUE-KR-031-XXL,Misc,XXL,B071VG5FH4,Shipped,1,INR,376.0,HYDERABAD,TELANGANA,IN,False,Merchant,CUST9004,COD,Not Returned,4,New,Mobile
183,408-7310428-6047538,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0295,J0295-DR-M,Misc,M,B099NP42BF,Shipped,1,INR,859.0,BENGALURU,Unknown,Unknown,False,Merchant,CUST3931,Wallet,Not Returned,5,Regular,Mobile
184,403-2608092-6065935,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET324,Unknown,Misc,L,B09NQ44RNV,Shipped,1,INR,597.0,MANGALURU,Unknown,IN,False,Merchant,CUST8777,Credit Card,Not Returned,5,Regular,Web
185,404-9760385-9109154,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3371,Unknown,Misc,XL,B07WV4JV4D,Shipped,1,INR,329.0,Unknown,Unknown,Unknown,False,Merchant,CUST1197,COD,Not Returned,4,New,Web
186,405-0732969-3941948,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0147,Unknown,Misc,XL,B091Z8TV5Q,Unknown,1,INR,583.0,NEW TOWN,Unknown,IN,False,Easy Ship,CUST8125,COD,Returned,5,Regular,Web
187,402-2720308-2560327,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0308,Unknown,Misc,L,B099NS9KRN,Unknown,1,INR,665.0,MUMBAI,Unknown,Unknown,False,Merchant,CUST2930,Credit Card,Not Returned,5,Regular,Web
188,402-0589123-6183541,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,NW030,NW030-TP-PJ-L,Misc,L,B09G2T795K,Unknown,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST7287,COD,Not Returned,5,New,Web
189,408-3874942-9917143,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET360,Unknown,Misc,XL,B09QJLG4DF,Unknown,1,INR,1126.0,Unknown,Unknown,IN,False,Merchant,CUST9800,COD,Not Returned,4,VIP,Mobile
190,402-1706149-0949104,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,PJNE3373,Unknown,Misc,6XL,B09LD3TCYP,Unknown,1,INR,568.0,NAGPUR,MAHARASHTRA,IN,False,Merchant,CUST5282,COD,Not Returned,4,New,Web
191,407-1672316-3245939,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3449,Unknown,Misc,XXL,B08BF9DZ3F,Shipped,1,INR,568.0,ELAVANASURKOTTAI,Unknown,IN,False,Merchant,CUST3511,COD,Not Returned,4,New,Mobile
192,405-1832646-7988329,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3786,Unknown,Misc,S,B09M72VK88,Unknown,1,INR,368.0,SANGLI MIRAJ KUPWAD,Unknown,Unknown,False,Merchant,CUST1659,COD,Not Returned,5,New,Web
193,408-9692204-9817146,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-M,Misc,M,B09NQ4NM75,Unknown,1,INR,597.0,Unknown,Unknown,IN,False,Merchant,CUST3811,Credit Card,Not Returned,4,Regular,Mobile
194,402-9339129-6219537,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXL,Misc,XXL,B0894XKVH3,Unknown,1,INR,568.0,MYSURU,KARNATAKA,IN,False,Merchant,CUST8098,Credit Card,Not Returned,2,New,App
195,405-3036350-8089120,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0314,Unknown,Misc,M,B08PV1NB1B,Unknown,1,INR,795.0,ANKLESHWR,Unknown,Unknown,False,Merchant,CUST7546,COD,Returned,3,Regular,App
196,404-6680046-0839536,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341,Unknown,Misc,M,B099NQQ79L,Shipped,1,INR,744.0,Chennai,Unknown,Unknown,False,Easy Ship,CUST2986,Wallet,Not Returned,5,Regular,Web
197,406-2966654-4672325,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,PJNE3068,Unknown,kurta,4XL,B09M75YGQF,Unknown,1,INR,692.0,Unknown,UTTAR PRADESH,Unknown,False,Merchant,CUST9338,COD,Not Returned,4,Regular,Mobile
198,403-4845285-4565113,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0340,J0340-TP-M,Top,M,B0986XSXR1,Unknown,1,INR,563.0,JAMMU,Unknown,Unknown,False,Merchant,CUST3911,COD,Not Returned,5,Regular,Mobile
199,171-4496851-5319548,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3687,Unknown,Top,M,B0986XRZ8X,Unknown,1,INR,568.0,BENGALURU,KARNATAKA,Unknown,False,Merchant,CUST2734,COD,Not Returned,4,New,Mobile
200,408-3416118-1167564,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0376,Unknown,Misc,L,B09QJ4PXZ3,Shipped,1,INR,568.0,ITANAGAR,Unknown,Unknown,False,Merchant,CUST2843,COD,Not Returned,2,New,Web
201,406-1590113-9193914,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0003,Unknown,Misc,M,B0894XH3LN,Shipped,1,INR,654.0,Unknown,WEST BENGAL,Unknown,False,Merchant,CUST9680,COD,Not Returned,2,Regular,Web
202,404-0363929-8015528,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0198,Unknown,Misc,S,B0986XYHCY,Shipped,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST3976,COD,Returned,4,New,Web
203,407-7173744-5333154,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3453,JNE3453-KR-S,Misc,S,B085HMWJ4R,Unknown,1,INR,568.0,NEW DELHI,DELHI,Unknown,False,Merchant,CUST2959,COD,Not Returned,3,New,Web
204,405-6880044-2861120,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3795,Unknown,kurta,3XL,B09HMXJVFS,Shipped,1,INR,568.0,NIMBAHERA,RAJASTHAN,Unknown,False,Merchant,CUST6759,COD,Not Returned,5,New,Mobile
205,403-4337144-0984323,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,J0340,Unknown,Top,M,B0986XSXR1,Unknown,0,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST7694,Credit Card,Not Returned,2,New,Mobile
